data,categoria,canal_marketing,investimento_mkt,desconto_medio_pct,receita_vendas
2024-03-21,Casa_Decoracao,Organico,0.0,12.14,2374.77
2024-03-21,Moda,TikTok_Ads,530.13,11.62,5513.05
2024-03-21,Esportes,Email_Marketing,135.43,7.58,2698.74
2024-03-21,Esportes,Google_Ads,728.98,11.61,5624.82
2024-03-21,Esportes,Organico,0.0,18.0,2189.52
2024-03-21,Beleza_Saude,Organico,0.0,15.64,2064.72
2024-03-22,Beleza_Saude,Google_Ads,760.94,13.52,3217.22
2024-03-22,Moda,Meta_Ads,400.84,23.48,4325.31
2024-03-22,Moda,Google_Ads,296.51,4.75,5277.0
2024-03-22,Casa_Decoracao,Organico,0.0,17.8,2704.51
2024-03-22,Eletronicos,Email_Marketing,131.81,15.88,2962.85
2024-03-22,Eletronicos,Meta_Ads,415.82,9.54,4394.7
2024-03-23,Eletronicos,Google_Ads,787.19,9.05,8381.46
2024-03-23,Eletronicos,Organico,0.0,13.72,4526.79
2024-03-23,Esportes,TikTok_Ads,605.19,6.17,5244.73
2024-03-23,Eletronicos,TikTok_Ads,377.63,16.05,6006.57
2024-03-23,Eletronicos,Google_Ads,963.73,5.97,8029.1
2024-03-24,Casa_Decoracao,Google_Ads,1017.12,14.56,6316.95
2024-03-24,Beleza_Saude,Email_Marketing,195.99,17.79,3627.23
2024-03-24,Beleza_Saude,Meta_Ads,368.23,13.03,4069.76
2024-03-24,Eletronicos,TikTok_Ads,547.69,15.18,6237.29
2024-03-25,Eletronicos,Google_Ads,651.04,9.15,6949.59
2024-03-25,Eletronicos,Organico,0.0,11.3,3902.9
2024-03-25,Beleza_Saude,Meta_Ads,544.75,10.52,4951.88
2024-03-25,Casa_Decoracao,Organico,0.0,7.98,2613.81
2024-03-25,Casa_Decoracao,Organico,0.0,9.19,2027.67
2024-03-26,Beleza_Saude,Google_Ads,578.86,10.93,4193.34
2024-03-26,Beleza_Saude,Email_Marketing,179.24,18.55,3665.44
2024-03-26,Eletronicos,Email_Marketing,128.92,10.95,3346.74
2024-03-26,Casa_Decoracao,Google_Ads,638.83,16.82,6340.72
2024-03-26,Moda,Meta_Ads,449.42,9.04,4486.83
2024-03-26,Casa_Decoracao,Email_Marketing,160.51,7.95,3300.47
2024-03-27,Casa_Decoracao,Email_Marketing,108.82,10.19,2152.49
2024-03-27,Casa_Decoracao,Meta_Ads,592.31,11.53,4946.9
2024-03-27,Casa_Decoracao,TikTok_Ads,529.95,16.52,3596.49
2024-03-27,Esportes,TikTok_Ads,314.22,14.64,2529.57
2024-03-28,Eletronicos,Organico,0.0,9.66,3455.58
2024-03-28,Eletronicos,Organico,0.0,22.17,4303.14
2024-03-28,Esportes,TikTok_Ads,579.36,9.46,3678.58
2024-03-28,Moda,TikTok_Ads,520.78,13.62,4629.74
2024-03-29,Esportes,Meta_Ads,1079.71,4.49,6426.86
2024-03-29,Eletronicos,TikTok_Ads,558.46,17.43,6393.78
2024-03-29,Casa_Decoracao,Organico,0.0,10.04,2647.32
2024-03-29,Beleza_Saude,Organico,0.0,15.11,2163.38
2024-03-29,Moda,Email_Marketing,164.14,11.85,4099.81
2024-03-29,Eletronicos,Organico,0.0,3.13,4543.72
2024-03-30,Casa_Decoracao,TikTok_Ads,493.14,13.43,4806.91
2024-03-30,Eletronicos,Meta_Ads,754.85,14.78,7052.24
2024-03-30,Casa_Decoracao,Google_Ads,760.53,11.24,5245.37
2024-03-30,Casa_Decoracao,TikTok_Ads,641.72,14.97,2830.07
2024-03-30,Eletronicos,Organico,0.0,12.97,4030.56
2024-03-31,Casa_Decoracao,Organico,0.0,7.53,2251.06
2024-03-31,Casa_Decoracao,Email_Marketing,129.91,16.28,3375.69
2024-03-31,Moda,Meta_Ads,766.29,14.11,5317.59
2024-03-31,Moda,Google_Ads,939.42,17.91,7212.94
2024-04-01,Eletronicos,TikTok_Ads,556.21,13.95,6907.94
2024-04-01,Moda,Email_Marketing,144.88,3.91,3502.62
2024-04-01,Beleza_Saude,Organico,0.0,6.49,2390.03
2024-04-01,Casa_Decoracao,Organico,0.0,17.14,2333.57
2024-04-01,Casa_Decoracao,Meta_Ads,573.49,17.75,5081.33
2024-04-02,Eletronicos,TikTok_Ads,412.29,14.92,6233.17
2024-04-02,Esportes,Organico,0.0,18.5,2429.92
2024-04-02,Esportes,TikTok_Ads,756.52,16.09,3337.76
2024-04-02,Esportes,Google_Ads,1160.13,8.17,5592.81
2024-04-03,Beleza_Saude,Meta_Ads,548.24,12.08,4927.55
2024-04-03,Esportes,Meta_Ads,482.16,7.71,4815.21
2024-04-03,Casa_Decoracao,TikTok_Ads,465.88,8.11,4688.75
2024-04-03,Moda,Google_Ads,702.36,17.14,5122.3
2024-04-03,Beleza_Saude,Email_Marketing,144.02,16.72,2768.12
2024-04-03,Moda,Google_Ads,951.21,11.67,8369.21
2024-04-04,Beleza_Saude,Organico,0.0,7.85,2324.97
2024-04-04,Casa_Decoracao,Organico,0.0,23.21,2565.9
2024-04-04,Eletronicos,TikTok_Ads,196.85,11.85,4702.47
2024-04-04,Moda,Organico,0.0,13.44,2552.8
2024-04-05,Beleza_Saude,Organico,0.0,15.15,2685.84
2024-04-05,Eletronicos,Organico,0.0,15.36,3994.69
2024-04-05,Beleza_Saude,Email_Marketing,163.96,9.06,2674.01
2024-04-05,Eletronicos,Meta_Ads,969.26,7.96,7656.73
2024-04-05,Esportes,Google_Ads,822.69,10.45,5871.52
2024-04-05,Moda,Google_Ads,917.94,7.37,6268.17
2024-04-06,Esportes,Meta_Ads,608.58,14.22,5193.65
2024-04-06,Esportes,TikTok_Ads,545.92,11.45,4120.79
2024-04-06,Moda,Google_Ads,746.2,19.83,5171.61
2024-04-06,Eletronicos,TikTok_Ads,410.09,8.18,5550.73
2024-04-06,Beleza_Saude,Google_Ads,495.06,5.23,3798.29
2024-04-07,Eletronicos,Google_Ads,542.44,12.82,6129.61
2024-04-07,Eletronicos,Email_Marketing,156.5,13.22,4483.34
2024-04-07,Moda,TikTok_Ads,686.23,4.0,4574.9
2024-04-07,Beleza_Saude,Organico,0.0,3.78,2091.03
2024-04-08,Beleza_Saude,Meta_Ads,919.99,8.69,5095.4
2024-04-08,Moda,TikTok_Ads,542.35,7.03,5074.85
2024-04-08,Eletronicos,Email_Marketing,202.99,13.63,4557.69
2024-04-08,Esportes,Google_Ads,540.37,19.89,3822.0
2024-04-08,Beleza_Saude,Google_Ads,969.71,15.19,5781.89
2024-04-09,Beleza_Saude,Google_Ads,462.19,8.4,3495.68
2024-04-09,Eletronicos,Meta_Ads,853.48,15.27,7558.3
2024-04-09,Eletronicos,Organico,0.0,19.84,4089.32
2024-04-09,Moda,Email_Marketing,100.72,17.44,3463.84
2024-04-09,Moda,Email_Marketing,185.76,11.78,3135.64
2024-04-10,Esportes,Email_Marketing,165.11,10.91,2340.06
2024-04-10,Moda,TikTok_Ads,397.2,18.58,3975.75
2024-04-10,Casa_Decoracao,Email_Marketing,209.37,17.25,3292.25
2024-04-10,Beleza_Saude,TikTok_Ads,408.87,17.24,3755.47
2024-04-10,Beleza_Saude,Meta_Ads,398.83,14.81,4044.84
2024-04-10,Eletronicos,Google_Ads,1027.54,13.75,7297.33
2024-04-11,Casa_Decoracao,TikTok_Ads,658.71,22.5,5142.79
2024-04-11,Esportes,Organico,0.0,8.76,2632.66
2024-04-11,Moda,TikTok_Ads,477.35,8.75,5512.01
2024-04-11,Beleza_Saude,Google_Ads,1083.92,9.0,4472.69
2024-04-11,Moda,Organico,0.0,8.58,3175.63
2024-04-12,Casa_Decoracao,Meta_Ads,401.98,12.16,4215.81
2024-04-12,Moda,Google_Ads,762.12,4.3,7143.88
2024-04-12,Beleza_Saude,Meta_Ads,739.25,25.17,4743.72
2024-04-12,Eletronicos,Meta_Ads,805.66,15.9,6882.75
2024-04-13,Moda,Meta_Ads,580.11,12.43,4030.15
2024-04-13,Esportes,Email_Marketing,201.94,15.39,3052.75
2024-04-13,Esportes,Organico,0.0,11.55,2730.58
2024-04-13,Beleza_Saude,Organico,0.0,17.29,2150.87
2024-04-13,Moda,Google_Ads,215.01,18.24,3734.32
2024-04-13,Beleza_Saude,TikTok_Ads,583.27,20.35,6343.94
2024-04-14,Eletronicos,Meta_Ads,760.4,6.26,7316.9
2024-04-14,Beleza_Saude,Organico,0.0,3.37,1924.72
2024-04-14,Esportes,Organico,0.0,7.09,2182.36
2024-04-14,Eletronicos,Email_Marketing,167.33,15.92,4570.5
2024-04-15,Beleza_Saude,Meta_Ads,775.98,5.02,3293.66
2024-04-15,Esportes,Meta_Ads,602.26,12.72,5036.37
2024-04-15,Esportes,TikTok_Ads,521.5,6.7,4692.58
2024-04-15,Eletronicos,Meta_Ads,806.02,5.97,6621.7
2024-04-15,Casa_Decoracao,Google_Ads,745.11,13.1,5235.53
2024-04-16,Esportes,Email_Marketing,147.45,17.29,3482.43
2024-04-16,Eletronicos,Organico,0.0,12.44,2584.41
2024-04-16,Esportes,TikTok_Ads,490.64,14.27,3961.48
2024-04-16,Beleza_Saude,Google_Ads,657.5,19.22,4864.47
2024-04-17,Esportes,Organico,0.0,12.94,2508.26
2024-04-17,Casa_Decoracao,Google_Ads,1010.83,19.47,7593.86
2024-04-17,Eletronicos,Organico,0.0,8.09,3933.65
2024-04-17,Eletronicos,TikTok_Ads,553.26,11.08,4840.63
2024-04-17,Eletronicos,Organico,0.0,10.04,3723.89
2024-04-17,Casa_Decoracao,TikTok_Ads,493.17,10.8,4151.96
2024-04-18,Eletronicos,TikTok_Ads,339.98,9.45,5385.79
2024-04-18,Esportes,Google_Ads,699.38,5.75,4452.41
2024-04-18,Eletronicos,Meta_Ads,705.26,15.36,7465.2
2024-04-18,Beleza_Saude,Google_Ads,884.89,11.16,5881.91
2024-04-18,Esportes,TikTok_Ads,494.71,12.57,3678.37
2024-04-19,Eletronicos,Google_Ads,834.74,8.49,8805.44
2024-04-19,Esportes,Google_Ads,823.85,16.01,7407.97
2024-04-19,Moda,TikTok_Ads,397.82,14.18,3650.62
2024-04-19,Moda,Google_Ads,868.98,20.83,5850.62
2024-04-19,Beleza_Saude,Email_Marketing,116.78,11.54,3505.67
2024-04-20,Casa_Decoracao,Google_Ads,954.21,11.33,5204.03
2024-04-20,Casa_Decoracao,TikTok_Ads,338.0,14.54,4244.74
2024-04-20,Moda,Email_Marketing,198.75,9.48,3512.59
2024-04-20,Eletronicos,TikTok_Ads,327.19,19.7,5531.0
2024-04-20,Eletronicos,Email_Marketing,177.1,15.79,5830.84
2024-04-21,Eletronicos,TikTok_Ads,299.32,9.8,6358.04
2024-04-21,Moda,Email_Marketing,131.53,12.08,3345.3
2024-04-21,Moda,TikTok_Ads,696.03,18.45,6395.74
2024-04-21,Casa_Decoracao,Organico,0.0,13.8,2820.04
2024-04-21,Moda,Google_Ads,660.28,7.65,6581.27
2024-04-22,Eletronicos,TikTok_Ads,462.4,19.09,6594.62
2024-04-22,Casa_Decoracao,Email_Marketing,155.79,20.56,3216.74
2024-04-22,Moda,TikTok_Ads,422.56,12.77,5016.38
2024-04-22,Moda,Organico,0.0,13.42,3272.1
2024-04-22,Moda,TikTok_Ads,466.29,17.53,5248.28
2024-04-23,Moda,TikTok_Ads,355.8,12.57,3990.5
2024-04-23,Esportes,Email_Marketing,202.37,19.5,3304.55
2024-04-23,Moda,Meta_Ads,440.13,14.14,3451.49
2024-04-23,Casa_Decoracao,Email_Marketing,210.98,9.63,3304.62
2024-04-24,Eletronicos,Organico,0.0,16.79,3998.39
2024-04-24,Casa_Decoracao,Organico,0.0,11.48,2865.35
2024-04-24,Moda,Google_Ads,475.41,13.77,4532.04
2024-04-24,Eletronicos,Meta_Ads,675.27,12.55,6697.87
2024-04-24,Eletronicos,Email_Marketing,173.09,9.17,4987.86
2024-04-24,Esportes,Organico,0.0,4.95,2045.56
2024-04-25,Eletronicos,TikTok_Ads,552.21,16.23,6399.82
2024-04-25,Esportes,Organico,0.0,10.05,2955.03
2024-04-25,Esportes,TikTok_Ads,362.12,13.8,3244.25
2024-04-25,Eletronicos,Google_Ads,906.96,6.81,8011.63
2024-04-26,Esportes,Meta_Ads,534.69,5.71,4123.81
2024-04-26,Eletronicos,Google_Ads,738.3,24.13,7722.17
2024-04-26,Esportes,Google_Ads,524.48,9.18,4971.03
2024-04-26,Moda,TikTok_Ads,761.06,4.07,3945.24
2024-04-26,Esportes,Meta_Ads,954.03,13.95,5267.99
2024-04-26,Beleza_Saude,TikTok_Ads,566.83,0.0,4085.97
2024-04-27,Eletronicos,Organico,0.0,5.58,3798.72
2024-04-27,Moda,Organico,0.0,0.0,2805.13
2024-04-27,Esportes,Organico,0.0,8.18,3078.61
2024-04-27,Esportes,Meta_Ads,805.75,6.52,5930.84
2024-04-27,Eletronicos,Google_Ads,1048.9,12.66,8417.77
2024-04-28,Beleza_Saude,Meta_Ads,704.98,20.79,4309.89
2024-04-28,Casa_Decoracao,Google_Ads,532.37,11.56,5012.94
2024-04-28,Eletronicos,Organico,0.0,13.8,4081.37
2024-04-28,Esportes,TikTok_Ads,598.32,0.0,3854.87
2024-04-28,Casa_Decoracao,TikTok_Ads,488.3,15.52,5495.49
2024-04-28,Casa_Decoracao,Organico,0.0,19.29,2495.94
2024-04-29,Casa_Decoracao,Email_Marketing,145.13,14.29,3846.67
2024-04-29,Casa_Decoracao,Email_Marketing,176.42,15.95,3347.72
2024-04-29,Casa_Decoracao,Meta_Ads,879.2,14.05,5171.8
2024-04-29,Moda,Organico,0.0,15.49,2754.82
2024-04-29,Eletronicos,Google_Ads,704.1,13.48,7183.77
2024-04-29,Eletronicos,Email_Marketing,157.4,13.56,5836.63
2024-04-30,Esportes,Organico,0.0,8.21,2117.41
2024-04-30,Esportes,Organico,0.0,11.22,1907.07
2024-04-30,Moda,TikTok_Ads,503.88,13.11,4468.54
2024-04-30,Beleza_Saude,TikTok_Ads,644.49,9.9,5381.44
2024-04-30,Moda,Google_Ads,919.36,16.63,5435.87
2024-05-01,Casa_Decoracao,Organico,0.0,14.69,2890.63
2024-05-01,Casa_Decoracao,Meta_Ads,773.43,7.25,6476.14
2024-05-01,Esportes,Organico,0.0,11.67,2287.39
2024-05-01,Eletronicos,TikTok_Ads,561.44,9.31,6094.85
2024-05-01,Esportes,Email_Marketing,103.67,17.82,3183.28
2024-05-01,Beleza_Saude,Meta_Ads,602.51,9.65,4883.11
2024-05-02,Esportes,Organico,0.0,9.48,2811.31
2024-05-02,Casa_Decoracao,TikTok_Ads,425.3,2.94,4337.36
2024-05-02,Beleza_Saude,Organico,0.0,15.46,2754.29
2024-05-02,Beleza_Saude,Meta_Ads,752.33,17.36,6809.64
2024-05-02,Casa_Decoracao,TikTok_Ads,620.85,13.65,6160.17
2024-05-03,Esportes,Meta_Ads,935.15,14.5,4743.4
2024-05-03,Casa_Decoracao,Organico,0.0,1.5,2648.81
2024-05-03,Casa_Decoracao,TikTok_Ads,610.65,9.04,4871.99
2024-05-03,Moda,Google_Ads,1190.83,9.47,6105.33
2024-05-04,Casa_Decoracao,Google_Ads,1096.33,5.32,6060.54
2024-05-04,Esportes,Google_Ads,818.62,9.33,5917.86
2024-05-04,Beleza_Saude,Meta_Ads,639.13,12.85,4390.45
2024-05-04,Esportes,TikTok_Ads,250.85,1.75,3440.32
2024-05-04,Eletronicos,Google_Ads,853.38,14.19,7458.01
2024-05-04,Casa_Decoracao,Email_Marketing,158.05,16.85,3468.5
2024-05-05,Moda,Organico,0.0,16.05,2481.44
2024-05-05,Casa_Decoracao,Meta_Ads,656.78,24.81,6380.33
2024-05-05,Beleza_Saude,Google_Ads,699.31,8.98,4335.12
2024-05-05,Casa_Decoracao,Email_Marketing,182.49,20.04,3701.3
2024-05-05,Beleza_Saude,Email_Marketing,155.89,9.78,2939.24
2024-05-06,Esportes,TikTok_Ads,477.9,4.26,3726.48
2024-05-06,Beleza_Saude,TikTok_Ads,464.39,10.72,3821.33
2024-05-06,Eletronicos,Meta_Ads,639.96,14.4,7360.91
2024-05-06,Eletronicos,Meta_Ads,544.41,5.98,4942.78
2024-05-06,Moda,Email_Marketing,131.73,10.24,2967.74
2024-05-06,Esportes,Meta_Ads,439.38,9.72,4117.82
2024-05-07,Moda,TikTok_Ads,354.29,12.09,3321.69
2024-05-07,Beleza_Saude,Email_Marketing,179.3,7.77,2844.1
2024-05-07,Moda,Organico,0.0,10.03,2353.32
2024-05-07,Moda,Meta_Ads,272.68,14.71,4955.92
2024-05-08,Beleza_Saude,Email_Marketing,148.03,20.52,3490.44
2024-05-08,Eletronicos,Meta_Ads,639.92,16.76,6229.56
2024-05-08,Moda,TikTok_Ads,287.02,7.38,4775.46
2024-05-08,Esportes,Organico,0.0,10.78,2287.83
2024-05-08,Eletronicos,Meta_Ads,959.42,20.13,10617.85
2024-05-08,Eletronicos,Organico,0.0,13.48,3131.16
2024-05-09,Esportes,TikTok_Ads,605.89,11.02,5625.33
2024-05-09,Casa_Decoracao,Email_Marketing,220.24,1.78,3652.87
2024-05-09,Beleza_Saude,TikTok_Ads,413.38,16.0,4609.42
2024-05-09,Esportes,Organico,0.0,2.74,2573.56
2024-05-10,Eletronicos,Email_Marketing,170.06,18.14,4357.65
2024-05-10,Esportes,Organico,0.0,1.56,2071.96
2024-05-10,Moda,Organico,0.0,7.45,2424.47
2024-05-10,Beleza_Saude,Meta_Ads,541.49,13.46,4196.55
2024-05-11,Esportes,Meta_Ads,552.6,6.45,5917.16
2024-05-11,Eletronicos,Google_Ads,844.3,12.11,8148.71
2024-05-11,Beleza_Saude,Organico,0.0,12.01,2270.34
2024-05-11,Eletronicos,Meta_Ads,566.78,18.0,6144.53
2024-05-11,Esportes,Organico,0.0,10.49,2481.04
2024-05-11,Moda,Meta_Ads,504.81,7.93,4295.86
2024-05-12,Casa_Decoracao,TikTok_Ads,585.69,21.24,4884.96
2024-05-12,Moda,Google_Ads,933.73,12.49,7662.33
2024-05-12,Casa_Decoracao,Google_Ads,656.23,15.73,4989.85
2024-05-12,Casa_Decoracao,Meta_Ads,639.57,12.46,5173.85
2024-05-13,Beleza_Saude,Organico,0.0,19.36,2131.62
2024-05-13,Casa_Decoracao,TikTok_Ads,471.31,3.8,3898.13
2024-05-13,Eletronicos,Email_Marketing,187.37,9.67,5109.18
2024-05-13,Casa_Decoracao,Email_Marketing,142.86,13.62,2596.94
2024-05-13,Beleza_Saude,Meta_Ads,663.85,0.0,4299.45
2024-05-13,Moda,Google_Ads,473.91,18.03,5393.44
2024-05-14,Casa_Decoracao,TikTok_Ads,381.39,20.74,4786.76
2024-05-14,Casa_Decoracao,Google_Ads,752.69,17.68,4644.36
2024-05-14,Esportes,TikTok_Ads,396.94,8.96,3530.57
2024-05-14,Casa_Decoracao,Email_Marketing,110.38,18.12,2969.23
2024-05-14,Moda,Google_Ads,870.5,9.15,4406.66
2024-05-15,Moda,Meta_Ads,693.88,7.44,5508.93
2024-05-15,Moda,Organico,0.0,17.38,2650.05
2024-05-15,Beleza_Saude,Google_Ads,1132.16,15.32,6710.29
2024-05-15,Eletronicos,TikTok_Ads,477.4,10.47,5552.79
2024-05-15,Esportes,Email_Marketing,156.32,10.96,2694.55
2024-05-15,Eletronicos,Email_Marketing,156.54,7.82,4717.16
2024-05-16,Eletronicos,Email_Marketing,141.63,13.96,5699.21
2024-05-16,Beleza_Saude,Email_Marketing,132.76,4.37,2356.42
2024-05-16,Casa_Decoracao,Meta_Ads,773.06,12.12,5092.73
2024-05-16,Casa_Decoracao,Organico,0.0,13.11,2839.0
2024-05-16,Beleza_Saude,TikTok_Ads,538.23,10.73,4333.65
2024-05-17,Esportes,Google_Ads,657.1,16.48,4599.89
2024-05-17,Eletronicos,Organico,0.0,21.18,3319.2
2024-05-17,Eletronicos,TikTok_Ads,478.03,14.04,6554.44
2024-05-17,Moda,Organico,0.0,4.32,3223.21
2024-05-17,Esportes,Organico,0.0,8.19,2909.46
2024-05-17,Eletronicos,TikTok_Ads,508.71,12.38,5781.1
2024-05-18,Casa_Decoracao,Organico,0.0,10.22,3438.59
2024-05-18,Beleza_Saude,Organico,0.0,7.48,1961.16
2024-05-18,Beleza_Saude,Google_Ads,893.24,3.23,4977.31
2024-05-18,Casa_Decoracao,TikTok_Ads,432.73,21.26,4520.4
2024-05-18,Moda,Meta_Ads,603.73,8.84,5748.11
2024-05-18,Beleza_Saude,Google_Ads,700.66,11.75,4406.01
2024-05-19,Moda,Meta_Ads,601.48,13.37,5308.9
2024-05-19,Esportes,Organico,0.0,10.84,2814.95
2024-05-19,Eletronicos,Organico,0.0,10.93,4388.41
2024-05-19,Casa_Decoracao,Organico,0.0,23.75,1646.17
2024-05-19,Moda,Email_Marketing,175.24,3.18,3262.19
2024-05-19,Moda,Meta_Ads,636.09,19.54,4932.4
2024-05-20,Casa_Decoracao,Organico,0.0,5.17,2116.79
2024-05-20,Eletronicos,TikTok_Ads,422.01,11.48,3321.32
2024-05-20,Beleza_Saude,Meta_Ads,680.36,6.72,5634.45
2024-05-20,Casa_Decoracao,TikTok_Ads,466.23,16.71,5174.98
2024-05-21,Eletronicos,Meta_Ads,589.28,9.46,5595.31
2024-05-21,Eletronicos,TikTok_Ads,486.72,12.42,5402.79
2024-05-21,Casa_Decoracao,TikTok_Ads,455.15,11.59,4153.91
2024-05-21,Beleza_Saude,TikTok_Ads,503.88,8.62,4675.64
2024-05-21,Moda,Organico,0.0,9.48,3001.0
2024-05-22,Moda,Email_Marketing,147.21,6.34,2907.95
2024-05-22,Casa_Decoracao,Organico,0.0,16.29,2266.18
2024-05-22,Casa_Decoracao,TikTok_Ads,347.25,16.21,4186.88
2024-05-22,Casa_Decoracao,Google_Ads,960.9,16.58,8177.98
2024-05-22,Beleza_Saude,Organico,0.0,4.71,2247.16
2024-05-23,Esportes,Email_Marketing,213.68,7.67,3873.39
2024-05-23,Casa_Decoracao,Google_Ads,628.1,14.63,4148.2
2024-05-23,Beleza_Saude,Email_Marketing,169.63,10.37,2727.2
2024-05-23,Esportes,Meta_Ads,749.13,9.65,4050.03
2024-05-24,Beleza_Saude,Meta_Ads,877.73,6.29,5064.03
2024-05-24,Eletronicos,Meta_Ads,616.47,15.03,7517.83
2024-05-24,Beleza_Saude,Organico,0.0,13.12,2170.06
2024-05-24,Eletronicos,Email_Marketing,81.53,5.43,5270.99
2024-05-24,Beleza_Saude,TikTok_Ads,270.49,8.08,3742.82
2024-05-25,Esportes,Email_Marketing,157.86,7.24,2627.29
2024-05-25,Casa_Decoracao,Meta_Ads,524.44,16.15,5273.49
2024-05-25,Eletronicos,Meta_Ads,723.32,17.92,5727.61
2024-05-25,Casa_Decoracao,Email_Marketing,212.52,19.62,3901.57
2024-05-25,Esportes,Google_Ads,1156.36,3.72,5931.26
2024-05-26,Esportes,Google_Ads,952.28,5.7,5461.79
2024-05-26,Moda,Organico,0.0,8.71,2987.07
2024-05-26,Beleza_Saude,Google_Ads,481.13,20.47,5010.38
2024-05-26,Moda,Meta_Ads,727.71,11.69,6649.97
2024-05-27,Eletronicos,Meta_Ads,460.28,13.61,5749.03
2024-05-27,Casa_Decoracao,Google_Ads,760.46,18.08,5751.39
2024-05-27,Beleza_Saude,Meta_Ads,692.83,10.36,5441.54
2024-05-27,Beleza_Saude,Organico,0.0,16.37,2134.22
2024-05-27,Casa_Decoracao,Email_Marketing,198.9,21.19,3930.67
2024-05-28,Esportes,Organico,0.0,8.2,2462.36
2024-05-28,Beleza_Saude,Organico,0.0,8.72,2084.66
2024-05-28,Esportes,Email_Marketing,160.38,5.51,2574.15
2024-05-28,Casa_Decoracao,Google_Ads,804.97,10.5,6052.16
2024-05-28,Beleza_Saude,Google_Ads,1353.2,12.5,6420.9
2024-05-28,Eletronicos,Email_Marketing,203.18,4.06,3617.67
2024-05-29,Eletronicos,Meta_Ads,553.3,2.06,5534.61
2024-05-29,Beleza_Saude,TikTok_Ads,643.39,11.83,5819.87
2024-05-29,Beleza_Saude,Email_Marketing,179.49,18.74,2686.73
2024-05-29,Casa_Decoracao,TikTok_Ads,401.36,13.73,3143.56
2024-05-29,Casa_Decoracao,Google_Ads,894.23,10.38,7046.11
2024-05-29,Esportes,Meta_Ads,760.42,17.48,4812.77
2024-05-30,Esportes,Meta_Ads,820.33,15.36,6601.89
2024-05-30,Esportes,TikTok_Ads,406.16,11.78,3887.21
2024-05-30,Casa_Decoracao,Meta_Ads,623.32,12.2,5475.03
2024-05-30,Casa_Decoracao,TikTok_Ads,415.76,4.37,4959.26
2024-05-30,Beleza_Saude,Organico,0.0,6.48,2226.06
2024-05-30,Moda,Email_Marketing,187.9,15.75,3929.53
2024-05-31,Esportes,Organico,0.0,19.13,2290.39
2024-05-31,Eletronicos,Google_Ads,348.75,6.11,5321.3
2024-05-31,Esportes,Email_Marketing,113.29,11.56,2973.68
2024-05-31,Eletronicos,Email_Marketing,143.2,9.53,3651.09
2024-06-01,Beleza_Saude,Organico,0.0,8.45,2853.02
2024-06-01,Eletronicos,Google_Ads,694.82,12.89,7060.02
2024-06-01,Casa_Decoracao,TikTok_Ads,516.38,11.61,3693.58
2024-06-01,Beleza_Saude,Meta_Ads,885.78,21.04,4378.37
2024-06-01,Esportes,TikTok_Ads,372.0,10.6,3231.32
2024-06-02,Beleza_Saude,Email_Marketing,80.77,16.6,2692.66
2024-06-02,Eletronicos,Google_Ads,1078.15,12.62,7132.06
2024-06-02,Beleza_Saude,Meta_Ads,616.8,16.02,4128.47
2024-06-02,Casa_Decoracao,Google_Ads,711.94,10.89,4312.98
2024-06-02,Moda,Organico,0.0,12.86,3432.97
2024-06-03,Casa_Decoracao,Meta_Ads,701.54,7.08,3832.66
2024-06-03,Moda,Meta_Ads,856.2,14.17,3870.3
2024-06-03,Beleza_Saude,Organico,0.0,14.64,2723.6
2024-06-03,Beleza_Saude,Organico,0.0,10.22,1583.1
2024-06-03,Beleza_Saude,Google_Ads,974.05,10.52,5917.26
2024-06-04,Moda,Organico,0.0,5.18,2516.56
2024-06-04,Casa_Decoracao,Meta_Ads,517.19,8.17,4420.81
2024-06-04,Casa_Decoracao,Google_Ads,313.16,4.45,3529.62
2024-06-04,Moda,Email_Marketing,154.55,10.83,3430.44
2024-06-04,Beleza_Saude,TikTok_Ads,448.86,11.91,4189.43
2024-06-05,Moda,TikTok_Ads,553.39,10.06,4611.74
2024-06-05,Esportes,Meta_Ads,572.38,5.72,4315.18
2024-06-05,Casa_Decoracao,Organico,0.0,0.0,3139.07
2024-06-05,Moda,TikTok_Ads,636.1,10.12,5240.17
2024-06-06,Casa_Decoracao,Google_Ads,565.67,22.52,5416.36
2024-06-06,Esportes,Email_Marketing,131.7,16.1,2242.64
2024-06-06,Esportes,Organico,0.0,13.6,2481.37
2024-06-06,Casa_Decoracao,Organico,0.0,6.94,2203.92
2024-06-07,Eletronicos,Email_Marketing,153.83,12.26,4942.85
2024-06-07,Beleza_Saude,Google_Ads,542.86,11.81,4372.3
2024-06-07,Casa_Decoracao,Email_Marketing,130.21,14.02,2470.72
2024-06-07,Casa_Decoracao,Google_Ads,734.71,8.23,4963.99
2024-06-07,Eletronicos,Meta_Ads,885.14,19.33,9098.67
2024-06-07,Beleza_Saude,TikTok_Ads,442.22,16.54,4077.31
2024-06-08,Beleza_Saude,TikTok_Ads,505.7,9.23,5063.96
2024-06-08,Eletronicos,TikTok_Ads,650.13,13.41,6842.18
2024-06-08,Eletronicos,Meta_Ads,695.83,12.8,6294.48
2024-06-08,Casa_Decoracao,Email_Marketing,140.62,6.65,2010.54
2024-06-09,Beleza_Saude,Organico,0.0,5.21,1839.74
2024-06-09,Beleza_Saude,Meta_Ads,799.45,17.29,5935.01
2024-06-09,Casa_Decoracao,Organico,0.0,5.77,2211.24
2024-06-09,Beleza_Saude,Google_Ads,578.68,14.86,3776.62
